-73.242119	-9.28927	-56.840637	-55.768742	-47.657318	-46.003212	-34.718479	-34.18362	0.395306	55.981319	-22.079277	-22.403145	-14.083674	-15.0682	7.232307	-70.022614	75.932388	15.398134	1217
-73.126411	-9.68262	-56.475773	-56.121361	-47.383121	-46.299995	-34.444073	-34.379227	-0.025675	55.984894	-21.922995	-22.608913	-14.0117	-15.1391	7.6871	-69.973328	75.840462	15.934516	1218
-73.060249	-10.193628	-56.103836	-56.495602	-47.072136	-46.608315	-34.2453	-34.632221	-0.333843	55.970135	-21.742155	-22.71196	-13.889086	-15.24142	8.155695	-69.937233	75.756195	16.463484	1219
-72.990578	-10.688269	-55.737885	-56.824039	-46.761242	-46.895977	-34.051582	-34.835487	-0.751073	55.970898	-21.623934	-22.825375	-13.788489	-15.32711	8.594357	-69.865776	75.663338	16.856237	1220
-72.930824	-11.049576	-55.391693	-57.167442	-46.492996	-47.188171	-33.856697	-35.022682	-1.068818	56.02314	-21.511374	-22.932617	-13.699783	-15.451314	8.956517	-69.83461	75.505814	17.337793	1221
-72.860718	-11.535057	-55.040073	-57.486145	-46.197578	-47.451355	-33.584209	-35.255241	-1.428045	55.952995	-21.392365	-23.052692	-13.554587	-15.512362	9.469975	-69.772041	75.403015	17.826534	1222
-72.784233	-12.031143	-54.719101	-57.850056	-45.884315	-47.718861	-33.38887	-35.441742	-1.764971	55.978542	-21.224045	-23.253708	-13.475792	-15.581657	9.858087	-69.682991	75.279572	18.229954	1223
-72.713974	-12.418418	-54.301868	-58.171341	-45.597057	-48.03347	-33.182236	-35.643684	-2.145763	55.927677	-21.037951	-23.356482	-13.394031	-15.656644	10.264729	-69.650574	75.170471	18.763771	1224
-72.629272	-12.92667	-53.973785	-58.512257	-45.24889	-48.301067	-32.900166	-35.887741	-2.477477	55.935829	-20.904932	-23.473606	-13.316322	-15.72507	10.79329	-69.579178	75.068085	19.282078	1225
-72.549149	-13.373713	-53.545921	-58.857433	-44.968456	-48.600567	-32.700935	-36.06905	-2.857609	55.882587	-20.776316	-23.58408	-13.239939	-15.800172	11.185051	-69.47142	74.961296	19.779449	1226
-72.469994	-13.812441	-53.206623	-59.174004	-44.618702	-48.881744	-32.485996	-36.272316	-3.177333	55.891663	-20.647274	-23.707571	-13.110675	-15.900863	11.612182	-69.444496	74.831337	20.222164	1227
-72.377747	-14.326571	-52.763512	-59.548149	-44.325325	-49.18288	-32.236248	-36.509167	-3.579898	55.832085	-20.466831	-23.90696	-12.989767	-16.033321	12.158566	-69.357613	74.717323	20.760342	1228
-72.279785	-14.838745	-52.373352	-59.883614	-44.037003	-49.470387	-31.984945	-36.697586	-3.97437	55.79932	-20.272024	-24.013851	-12.879924	-16.100855	12.564698	-69.210648	74.586563	21.292694	1229
-72.191376	-15.223476	-51.99017	-60.220436	-43.691956	-49.746582	-31.769207	-36.885296	-4.280916	55.779755	-20.145245	-24.120657	-12.734943	-16.161669	12.983814	-69.208534	74.46801	21.750277	1230
-72.097214	-15.705083	-51.620354	-60.526321	-43.418404	-50.011593	-31.557949	-37.117069	-4.673712	55.738388	-20.013275	-24.226982	-12.652823	-16.228495	13.499587	-69.120834	74.354141	22.188046	1231
-72.002663	-16.193995	-51.239014	-60.854927	-43.077827	-50.234303	-31.290621	-37.276409	-4.967627	55.720268	-19.890442	-24.334608	-12.570671	-16.289215	13.849485	-68.943657	74.152138	22.656532	1232
-71.903107	-16.581074	-50.850811	-61.166023	-42.780071	-50.543812	-31.073362	-37.470314	-5.37402	55.679348	-19.703381	-24.53207	-12.483699	-16.364105	14.285078	-68.796265	74.00827	23.145424	1233
-71.79644	-17.076397	-50.445206	-61.496227	-42.489311	-50.801701	-30.845789	-37.706535	-5.687843	55.653637	-19.510866	-24.624516	-12.359497	-16.447042	14.822226	-68.703552	73.85965	23.591385	1234
-71.598671	-17.553898	-50.063995	-61.798805	-42.113731	-51.085384	-30.562599	-37.866547	-6.095178	55.707947	-19.375984	-24.735851	-12.253537	-16.517536	15.18467	-68.629776	73.718925	24.121357	1235
-71.505516	-17.940687	-49.664898	-62.121044	-41.814358	-51.348953	-30.334309	-38.05267	-6.401053	55.575462	-19.240847	-24.83749	-12.138939	-16.591469	15.622171	-68.53756	73.58606	24.640459	1236
-71.393448	-18.433958	-49.275982	-62.429008	-41.452152	-51.621422	-30.105974	-38.223103	-6.809498	55.528538	-19.107594	-24.945307	-11.990312	-16.700529	16.061995	-68.441826	73.444023	25.024014	1237
-71.269905	-18.928383	-48.810352	-62.787506	-41.142666	-51.887276	-29.814348	-38.443298	-7.113341	55.495411	-18.911911	-25.134995	-11.902114	-16.766691	16.504084	-68.33876	73.30806	25.553732	1238
-71.164268	-19.319096	-48.469181	-63.049854	-40.772324	-52.108879	-29.592045	-38.622772	-7.520379	55.448963	-18.721245	-25.225409	-11.812656	-16.831211	16.960293	-68.259193	73.17955	26.076319	1239
-71.049835	-19.783272	-48.041229	-63.38802	-40.470451	-52.384937	-29.369095	-38.789368	-7.825363	55.522602	-18.592808	-25.324512	-11.730123	-16.890772	17.362125	-68.135818	72.919487	26.404772	1240
-70.937737	-20.247362	-47.708164	-63.618637	-40.153164	-52.633095	-29.089865	-38.988316	-8.195611	55.462257	-18.460823	-25.42263	-11.619715	-16.950294	17.733387	-68.07972	72.780205	26.902458	1241
-70.820435	-20.617075	-47.272995	-63.967999	-39.820148	-52.856457	-28.878897	-39.144833	-8.470278	55.323063	-18.320759	-25.521582	-11.512359	-17.012257	18.227179	-67.97242	72.635338	27.41217	1242
-70.697144	-21.101255	-46.900291	-64.163132	-39.506172	-53.108974	-28.649765	-39.317928	-8.876291	55.267403	-18.134523	-25.649347	-11.400796	-17.08102	18.574553	-67.788559	72.496185	27.766947	1243
-70.535156	-21.519928	-46.468712	-64.553284	-39.132248	-53.316692	-28.344919	-39.457653	-9.174245	55.221146	-17.936052	-25.79649	-11.241985	-17.098425	19.003563	-67.782013	72.342384	28.28303	1244
-70.370262	-21.948296	-46.079334	-64.747452	-38.816677	-53.584034	-28.138498	-39.682865	-9.580525	55.172009	-17.80224	-25.892557	-11.163339	-17.269236	19.416576	-67.508385	72.201302	28.800371	1245
-70.233116	-22.416996	-45.660194	-65.135353	-38.454281	-53.81282	-27.908024	-39.84499	-9.92462	55.148472	-17.659435	-25.989105	-11.080703	-17.324102	19.859022	-67.385292	71.931984	29.213457	1246
-70.096786	-22.833015	-45.244625	-65.326614	-38.139118	-54.065552	-27.615238	-39.995872	-10.269347	55.063778	-17.488968	-26.092596	-10.992814	-17.380629	20.300758	-67.273361	71.761497	29.647917	1247
-69.954536	-23.29196	-44.836693	-65.720123	-37.767803	-54.297665	-27.385786	-40.210144	-10.62223	55.042328	-17.266884	-26.160582	-10.867775	-17.434168	20.736998	-67.140251	71.596954	30.181517	1248
-69.810135	-23.765024	-44.384785	-65.896881	-37.446842	-54.521526	-27.158993	-40.374557	-10.977248	54.951977	-17.127253	-26.353775	-10.756594	-17.493607	21.161406	-67.016685	71.421616	30.630615	1249
-69.682297	-24.136808	-43.978054	-66.175102	-37.088894	-54.754326	-26.879118	-40.521782	-11.323241	54.932674	-16.991978	-26.439199	-10.647698	-17.553207	21.628311	-66.925293	71.280769	31.030415	1250
-69.54425	-24.583109	-43.519581	-66.453117	-36.783215	-54.976639	-26.657843	-40.670471	-11.659809	54.83186	-16.854048	-26.531551	-10.49987	-17.573402	21.977982	-66.74234	70.986786	31.499245	1251
-69.329994	-25.022966	-43.177399	-66.678917	-36.487656	-55.161896	-26.437456	-40.856213	-11.941412	54.758514	-16.684847	-26.612923	-10.413322	-17.635662	22.38674	-66.708961	70.829514	31.925264	1252
-69.187248	-25.406057	-42.727901	-66.999336	-36.10141	-55.412144	-26.153669	-41.007133	-12.331511	54.699177	-16.481384	-26.677227	-10.325888	-17.691122	22.787308	-66.421783	70.6632	32.34742	1253
-69.02681	-25.862026	-42.345722	-67.189697	-35.778477	-55.641678	-25.921421	-41.158577	-12.623637	54.620361	-16.335873	-26.773779	-10.24056	-17.743546	23.212366	-66.290237	70.488922	32.848541	1254
-68.885849	-26.230829	-41.933689	-67.547859	-35.404331	-55.812634	-25.695894	-41.296616	-13.001698	54.552757	-16.203959	-26.952389	-10.10755	-17.898443	23.640732	-66.173714	70.215996	33.254745	1255
-68.721077	-26.686411	-41.538193	-67.71627	-35.087383	-56.068348	-25.39954	-41.480457	-13.290944	54.473507	-16.05953	-27.034922	-10.01571	-17.938251	24.009027	-66.026321	70.011879	33.661892	1256
-68.56974	-27.150896	-41.149426	-67.984032	-34.7136	-56.271271	-25.164316	-41.629124	-13.669907	54.395363	-15.822093	-27.104923	-9.898932	-17.992609	24.401062	-65.923996	69.835823	34.16729	1257
-68.342621	-27.520422	-40.622276	-68.257248	-34.381161	-56.499638	-24.920561	-41.781025	-13.970829	54.32066	-15.679094	-27.186365	-9.743682	-18.031073	24.906324	-65.782265	69.653175	34.591484	1258
-68.170471	-27.971115	-40.254635	-68.489761	-33.990822	-56.701824	-24.612545	-41.900768	-14.360271	54.231594	-15.528909	-27.269558	-9.650466	-18.085857	25.25979	-65.489365	69.39872	34.986084	1259
-68.004448	-28.409414	-39.807644	-68.780334	-33.671074	-56.892818	-24.382177	-42.085976	-14.652515	54.165527	-15.387514	-27.352766	-9.568303	-18.133856	25.656157	-65.351501	69.16478	35.480385	1260
-67.844666	-28.76112	-39.443523	-68.941124	-33.309906	-57.08762	-24.152555	-42.216778	-15.01874	54.066669	-15.20667	-27.515455	-9.485131	-18.18239	26.036192	-65.221092	69.001083	35.780998	1261
-67.68174	-29.198854	-39.014484	-69.272423	-32.987232	-57.288006	-23.862288	-42.346279	-15.300139	54.001938	-15.022625	-27.573977	-9.364123	-18.244535	26.398628	-65.105888	68.824081	36.272972	1262
-67.455063	-29.554636	-38.59407	-69.423538	-32.600777	-57.47261	-23.626436	-42.471802	-15.674442	53.813438	-14.875832	-27.653585	-9.249495	-18.297194	26.900419	-64.942749	68.640244	36.769054	1263
-67.275887	-30.000521	-38.163376	-69.644432	-32.277374	-57.673477	-23.364756	-42.653805	-15.96306	53.725315	-14.724248	-27.734863	-9.080718	-18.403019	27.223228	-64.717697	68.310638	37.072762	1264
-67.088608	-30.441137	-37.657764	-69.928894	-31.898478	-57.867073	-23.073853	-42.778851	-16.343025	53.649963	-14.577044	-27.812408	-8.997781	-18.44668	27.642069	-64.497795	68.12178	37.56834	1265
-66.915054	-30.804703	-37.288113	-70.085945	-31.558613	-58.059177	-22.821438	-42.910686	-16.622791	53.552174	-14.343366	-27.875645	-8.908875	-18.486723	28.000486	-64.364502	67.918747	37.986477	1266
-66.73774	-31.250446	-36.838531	-70.324409	-31.198675	-58.246769	-22.504822	-43.066315	-16.992584	53.472885	-14.194964	-27.952543	-8.818363	-18.537249	28.373455	-64.224129	67.736023	38.38694	1267
-66.494576	-31.623034	-36.395958	-70.56395	-30.827316	-58.446644	-22.253305	-43.200008	-17.298752	53.367931	-14.046972	-28.118868	-8.724398	-18.585333	28.874546	-64.056511	67.384384	38.857246	1268
-66.300499	-32.063164	-36.003323	-70.728622	-30.430986	-58.625832	-21.990084	-43.328041	-17.670053	53.265831	-13.896254	-28.198219	-8.588115	-18.627417	29.209669	-63.82225	67.185852	39.279057	1269
-66.107224	-32.4883	-35.464439	-71.047096	-30.111425	-58.779976	-21.688908	-43.451149	-17.979141	53.164795	-13.664109	-28.251053	-8.471014	-18.671726	29.62373	-63.580566	66.987442	39.665989	1270
-65.924133	-32.842098	-35.11269	-71.190933	-29.778061	-58.989635	-21.453531	-43.571136	-18.324009	53.050716	-13.520025	-28.318583	-8.319304	-18.691067	29.997044	-63.440838	66.672493	40.08268	1271
-65.687012	-33.260509	-34.680336	-71.393082	-29.403416	-59.166122	-21.203869	-43.724674	-18.587549	52.846218	-13.377671	-28.388664	-8.228288	-18.73148	30.350374	-63.295387	66.44574	40.422855	1272
-65.492516	-33.622772	-34.242405	-71.616577	-29.077318	-59.307304	-20.914011	-43.834106	-18.972147	52.74741	-13.223296	-28.460442	-8.131268	-18.779274	30.768358	-63.079441	66.233391	40.920292	1273
-65.279068	-34.056919	-33.827652	-71.810638	-28.667826	-59.513241	-20.665709	-43.955563	-19.266027	52.651516	-13.031597	-28.554136	-8.041097	-18.824722	31.14603	-62.876457	66.023491	41.323456	1274
-65.075432	-34.477268	-33.351006	-72.009453	-28.284639	-59.767002	-20.407747	-44.076992	-19.643589	52.55954	-12.824185	-28.585392	-7.913601	-18.906269	31.555485	-62.644684	65.668442	41.682564	1275
-64.896851	-34.829197	-32.932842	-72.226685	-27.92687	-59.845764	-20.115679	-44.179356	-19.94264	52.441635	-12.673354	-28.739933	-7.791304	-18.996162	31.907133	-62.487858	65.458786	42.18055	1276
-64.631187	-35.249687	-32.464249	-72.388779	-27.558727	-60.016689	-19.863913	-44.326599	-20.302835	52.335548	-12.524824	-28.802681	-7.6228	-19.016203	32.275322	-62.330772	65.241333	42.567593	1277
-64.41909	-35.626442	-32.003887	-72.599678	-27.175575	-60.195595	-19.611053	-44.446999	-20.630316	52.212994	-12.331207	-28.863119	-7.527679	-19.061497	32.758755	-62.152966	64.928337	42.925671	1278
-64.199371	-36.045765	-31.551472	-72.810425	-26.771524	-60.339516	-19.308201	-44.562405	-20.97629	52.083065	-12.112965	-28.916012	-7.433617	-19.100374	33.074642	-61.83289	64.667488	43.433357	1279
-63.94553	-36.454353	-31.058874	-72.956352	-26.435627	-60.513618	-19.055988	-44.675911	-21.281429	51.965958	-11.964804	-28.978668	-7.336994	-19.142969	33.478539	-61.65239	64.455048	43.797272	1280
-63.750198	-36.795341	-30.683384	-73.156898	-26.094864	-60.669529	-18.758888	-44.750908	-21.61787	51.749043	-11.814053	-29.035801	-7.215126	-19.169912	33.800404	-61.476517	64.145699	44.148998	1281
-63.530979	-37.180386	-30.239676	-73.377739	-25.720167	-60.817947	-18.528954	-44.901272	-21.880323	51.657059	-11.629794	-29.120554	-7.10709	-19.203568	34.182621	-61.336632	63.914017	44.539082	1282
-63.329887	-37.535049	-29.80043	-73.500328	-25.358742	-60.978817	-18.270479	-45.000259	-22.158451	51.606739	-11.405971	-29.135408	-6.978366	-19.241062	34.52726	-61.050797	63.695549	44.926571	1283
-63.056236	-37.943108	-29.348515	-73.68959	-24.997919	-61.115131	-17.968487	-45.110085	-22.520384	51.429642	-11.242684	-29.281067	-6.831553	-19.252516	34.898594	-60.80901	63.347553	45.334282	1284
-62.834736	-38.301346	-28.854815	-73.91378	-24.614214	-61.268066	-17.712214	-45.212147	-22.765512	51.30064	-11.083695	-29.339705	-6.732372	-19.294531	35.288696	-60.622154	63.101471	45.664391	1285
-62.604126	-38.698078	-28.440546	-74.033127	-24.263208	-61.419033	-17.408308	-45.329071	-23.135807	51.166183	-10.92015	-29.401756	-6.638699	-19.327307	35.653275	-60.406075	62.878021	46.145786	1286
-62.390194	-39.114552	-28.011599	-74.210808	-23.863108	-61.525311	-17.148821	-45.429794	-23.387865	51.053268	-10.669213	-29.436163	-6.512695	-19.39127	36.09626	-60.284042	62.521255	46.514076	1287
-62.112328	-39.466972	-27.468552	-74.427933	-23.52219	-61.702045	-16.873125	-45.526596	-23.745335	50.818283	-10.502766	-29.488958	-6.385105	-19.421068	36.41058	-59.916996	62.271683	46.885574	1288
-61.860176	-39.86681	-27.06023	-74.546242	-23.119003	-61.847351	-16.565422	-45.621708	-24.056517	50.741146	-10.331763	-29.551353	-6.257338	-19.515778	36.799252	-59.739105	62.027927	47.371758	1289
-61.587017	-40.270878	-26.610083	-74.660637	-22.747627	-61.987411	-16.295626	-45.721989	-24.388571	50.574215	-10.175436	-29.603407	-6.100429	-19.537643	37.152412	-59.470776	61.65683	47.717552	1290
-61.362789	-40.608406	-26.061543	-74.924339	-22.356867	-62.091961	-16.039654	-45.80595	-24.65061	50.429893	-9.923264	-29.645285	-6.007866	-19.570713	37.498199	-59.188122	61.413479	48.10722	1291
-61.129692	-40.945438	-25.69639	-75.022186	-22.001106	-62.24971	-15.735217	-45.869316	-24.982334	50.291187	-9.778015	-29.781742	-5.914562	-19.599705	37.866783	-59.001255	61.180496	48.472324	1292
-60.879433	-41.329281	-25.213026	-75.1427	-21.605486	-62.373283	-15.465028	-46.008148	-25.265173	50.16571	-9.625475	-29.826777	-5.782643	-19.625591	38.191898	-58.837749	60.828117	48.794899	1293
-60.596458	-41.728756	-24.745237	-75.311974	-21.21294	-62.50626	-15.147305	-46.094727	-25.597466	49.918869	-9.45873	-29.880356	-5.674932	-19.646563	38.610912	-58.529175	60.55864	49.226528	1294
-60.349575	-42.082153	-24.29044	-75.472176	-20.802883	-62.610031	-14.885172	-46.185192	-25.885395	49.786175	-9.212236	-29.91065	-5.548718	-19.677113	38.979511	-58.251205	60.214008	49.540455	1295
-60.084858	-42.459774	-23.797504	-75.606255	-20.420776	-62.754288	-14.61908	-46.270668	-26.230827	49.651276	-9.050879	-29.956482	-5.391624	-19.688646	39.366165	-58.068592	59.898125	50.015873	1296
-59.845085	-42.872307	-23.368185	-75.714149	-20.019285	-62.867722	-14.318199	-46.344864	-26.528788	49.49308	-8.888143	-29.999067	-5.297361	-19.721399	39.678352	-57.804611	59.649807	50.360306	1297
-59.548893	-43.190754	-22.939684	-75.968887	-19.599998	-63.05587	-14.057281	-46.407272	-26.856279	49.330448	-8.692735	-30.060041	-5.199059	-19.754572	40.054504	-57.49509	59.282181	50.695564	1298
-59.291519	-43.538193	-22.403372	-76.062813	-19.216257	-63.104294	-13.731345	-46.535324	-27.150105	49.179108	-8.46754	-30.076809	-5.0834	-19.78894	40.409615	-57.283657	58.995388	51.105282	1299
-59.041153	-43.914463	-21.963886	-76.152672	-18.798159	-63.164864	-13.469866	-46.608715	-27.482876	48.944221	-8.308279	-30.129013	-4.959031	-19.807789	40.747726	-57.113743	58.648548	51.421627	1300
-58.740189	-44.228561	-21.564653	-76.242241	-18.467876	-63.321186	-13.212274	-46.686394	-27.751909	48.815807	-8.156994	-30.258797	-4.782449	-19.805933	41.103409	-56.788799	58.355068	51.818256	1301
-58.479191	-44.597649	-21.024685	-76.472466	-18.088926	-63.421314	-12.916137	-46.755268	-27.986132	48.659828	-7.904144	-30.278942	-4.688053	-19.829821	41.401142	-56.545994	58.110699	52.117893	1302
-58.246117	-44.982037	-20.611971	-76.5383	-17.720158	-63.538197	-12.65556	-46.829487	-28.335802	48.50193	-7.764473	-30.314682	-4.593229	-19.85783	41.78249	-56.304577	57.727478	52.516788	1303
-57.926991	-45.301071	-20.152925	-76.637749	-17.320265	-63.61618	-12.366426	-46.908188	-28.593687	48.350132	-7.598419	-30.350847	-4.497317	-19.881079	42.08012	-56.053059	57.446449	52.804832	1304
-57.638927	-45.663464	-19.602592	-76.709045	-16.953699	-63.746021	-12.083799	-46.990227	-28.926479	48.100483	-7.434993	-30.399761	-4.380246	-19.952291	42.524277	-55.748264	57.07634	53.245598	1305
-57.346897	-46.004238	-19.164808	-76.883446	-16.554054	-63.836277	-11.814243	-47.061703	-29.203741	47.940487	-7.1883	-30.417528	-4.251546	-20.023737	42.800037	-55.517014	56.764771	53.620075	1306
-57.063503	-46.36121	-18.69256	-77.041824	-16.163342	-63.947968	-11.52134	-47.121258	-29.527739	47.788853	-7.030341	-30.459133	-4.077435	-20.02907	43.19252	-55.335915	56.498024	53.968361	1307
-56.730011	-46.756451	-18.144936	-77.10611	-15.751338	-64.046112	-11.235253	-47.193333	-29.80883	47.609295	-6.862332	-30.493839	-3.978218	-20.049681	43.488514	-54.932926	56.079338	54.332672	1308
-56.456406	-47.074787	-17.688473	-77.183586	-15.337558	-64.138268	-10.91959	-47.25848	-30.127384	47.332737	-6.688945	-30.529804	-3.875291	-20.074268	43.848694	-54.722054	55.799046	54.653202	1309
-56.163837	-47.414856	-17.228354	-77.325111	-14.939681	-64.184715	-10.639659	-47.315758	-30.399	47.182232	-6.433913	-30.546703	-3.772014	-20.095079	44.16761	-54.38364	55.374352	55.055641	1310
-55.88562	-47.766979	-16.686695	-77.470276	-14.534081	-64.29744	-10.310519	-47.38665	-30.62705	47.016743	-6.265631	-30.587997	-3.633961	-20.104311	44.51228	-54.116108	55.073822	55.332188	1311
-55.582752	-48.084438	-16.257383	-77.524551	-14.144455	-64.390594	-10.049226	-47.449406	-30.99383	46.843971	-6.10238	-30.616089	-3.511628	-20.116894	44.832623	-53.85463	54.693687	55.747383	1312
-55.280857	-48.436035	-15.831118	-77.601501	-13.747277	-64.475281	-9.764001	-47.505802	-31.214621	46.683231	-5.944596	-30.643661	-3.342829	-20.120615	45.157753	-53.561604	54.369759	55.998123	1313
-54.972691	-48.747757	-15.287676	-77.662506	-13.342267	-64.552879	-9.440739	-47.552799	-31.562119	46.407162	-5.682668	-30.753399	-3.23966	-20.138302	45.524334	-53.256569	53.9874	56.418983	1314
-54.659126	-49.128891	-14.720421	-77.869804	-12.915551	-64.616501	-9.135474	-47.605335	-31.855061	46.301098	-5.503664	-30.77573	-3.133088	-20.158709	45.841251	-53.046516	53.636944	56.785255	1315
-54.361557	-49.486763	-14.323787	-77.897263	-12.528481	-64.715309	-8.846292	-47.662159	-32.180145	46.05442	-5.334135	-30.80537	-3.029419	-20.174191	46.197151	-52.618931	53.344452	57.125401	1316
-54.031254	-49.80711	-13.817366	-77.986504	-12.118691	-64.777214	-8.516857	-47.707623	-32.454792	45.857025	-5.117202	-30.825661	-2.887181	-20.180902	46.493233	-52.404064	52.90173	57.462418	1317
-53.70042	-50.153095	-13.26041	-78.026611	-11.711649	-64.855232	-8.21772	-47.744839	-32.779022	45.582726	-4.897613	-30.851891	-2.746018	-20.192286	46.873642	-52.071693	52.604492	57.783649	1318
-53.377754	-50.496277	-12.819221	-78.091141	-11.295346	-64.932114	-7.892492	-47.78466	-33.062103	45.401035	-4.725475	-30.878325	-2.580403	-20.183079	47.22839	-51.721283	52.160282	58.151405	1319
-53.048824	-50.832546	-12.33714	-78.198128	-10.88004	-64.988388	-7.611275	-47.814728	-33.380081	45.209839	-4.545712	-30.901991	-2.478472	-20.19832	47.612034	-51.499165	51.86705	58.450989	1320
-52.726242	-51.212261	-11.785173	-78.318405	-10.506783	-65.026909	-7.289595	-47.892624	-33.666668	45.014553	-4.305821	-30.913969	-2.376582	-20.21533	47.861095	-51.146385	51.445313	58.821201	1321
