7.933237		17.214681		3.943257
7.937246		17.218679		3.94727
7.941239		17.222688		3.951263
7.945238		17.226687		3.955259
7.949281		17.230698		3.959255
7.953273		17.2347		3.963251
7.957255		17.238689		3.967261
7.96123		17.242679		3.971253
7.965278		17.246704		3.975254
7.969244		17.250679		3.979255
7.973298		17.254706		3.98325
7.977222		17.258671		3.987257
7.981285		17.262698		3.991245
7.985206		17.266653		3.995255
7.989264		17.270692		3.999247
7.993235		17.27468		4.00325
7.997231		17.278683		4.007257
8.001277		17.282705		4.011245
8.005273		17.286697		4.015245
8.009235		17.290679		4.01925
8.013275		17.294692		4.023246
8.017275		17.2987		4.027259
8.021241		17.30268		4.031248
8.025233		17.306684		4.035256
8.02928		17.310706		4.039243
8.033289		17.314693		4.043258
8.037253		17.318685		4.047263
8.041233		17.322682		4.051255
8.045276		17.326703		4.055251
8.04927		17.330698		4.05924
8.053228		17.334677		4.063254
8.057233		17.338684		4.067246
8.061289		17.342705		4.071252
8.065275		17.346701		4.075237
8.069291		17.350689		4.079259
8.073287		17.354698		4.083238
8.077263		17.358694		4.087244
8.081271		17.362697		4.091237
8.085229		17.366673		4.095237
8.08928		17.370706		4.099233
8.093237		17.374684		4.103234
8.097297		17.378709		4.10724
8.101218		17.382668		4.111234
8.105234		17.386686		4.11523
8.109314		17.390726		4.119229
8.113259		17.394683		4.123229
8.117242		17.398685		4.127239
8.121233		17.402683		4.131217
8.125283		17.406707		4.135233
8.129269		17.410696		4.139219
8.133228		17.414678		4.143223
8.137239		17.418688		4.147232
8.141278		17.422704		4.151221
8.145271		17.426698		4.155224
8.149236		17.430681		4.159219
8.153231		17.434682		4.163221
8.15728		17.438707		4.167231
8.161245		17.442676		4.171221
8.165265		17.446701		4.175218
8.169288		17.4507		4.179179
8.173269		17.454696		4.183219
8.177265		17.458697		4.187234
8.181232		17.46268		4.191213
8.185234		17.466685		4.195224
8.189288		17.4707		4.199211
8.193293		17.474699		4.203214
8.197287		17.478696		4.207224
8.201285		17.482696		4.211213
8.205253		17.48668		4.21521
8.209278		17.490704		4.219213
8.213233		17.494673		4.223212
8.21728		17.498705		4.22722
8.221271		17.502697		4.231213
8.225259		17.506686		4.235211
8.229264		17.510696		4.239209
8.233234		17.514681		4.243206
8.237241		17.518688		4.247223
8.241272		17.522701		4.251204
8.245274		17.5267		4.255207
8.249228		17.530678		4.259208
8.253234		17.534685		4.263206
8.257284		17.5387		4.267208
8.261284		17.542698		4.27121
8.265256		17.546691		4.275202
8.269229		17.55068		4.279203
8.273286		17.554711		4.283206
8.277269		17.558694		4.287213
8.281262		17.56269		4.291203
8.28523		17.56668		4.295207
8.289283		17.570706		4.299201
8.293239		17.574677		4.303198
8.297302		17.578709		4.307205
8.301285		17.582696		4.311197
8.305271		17.586697		4.315196
8.309271		17.590698		4.319192
8.313257		17.59469		4.323203
8.31723		17.598681		4.327204
8.321281		17.602707		4.331201
8.325277		17.606696		4.335202
8.329251		17.610689		4.339199
8.333229		17.614681		4.343194
8.337279		17.618705		4.347215
8.341254		17.622681		4.351197
8.345239		17.626684		4.355195
8.349237		17.630687		4.359193
8.35328		17.634706		4.363192
8.357272		17.638699		4.367201
8.361235		17.642681		4.371186
8.365242		17.646688		4.375189
8.36928		17.650706		4.379189
8.373269		17.654696		4.383188
8.377235		17.658682		4.387201
8.381233		17.662686		4.391188
8.385278		17.666706		4.395193
8.389249		17.670678		4.399182
8.393267		17.674702		4.403185
8.397226		17.678677		4.407196
8.401282		17.682707		4.411181
8.405275		17.686699		4.415182
8.409233		17.690681		4.419187
8.413273		17.6947		4.423183
8.417273		17.698698		4.42719
8.421238		17.702684		4.431176
8.425278		17.706704		4.435181
8.429267		17.710696		4.439179
8.433233		17.714683		4.443183
8.437233		17.718686		4.44719
8.441283		17.722706		4.451175
8.445278		17.726684		4.455178
8.449274		17.730693		4.459179
8.453278		17.734704		4.463176
8.457269		17.738695		4.467185
8.461254		17.742691		4.471174
8.465239		17.746684		4.475172
8.469279		17.750705		4.479174
8.473273		17.754699		4.483169
8.477225		17.758674		4.487183
8.481288		17.762711		4.491177
8.485274		17.766698		4.49518
8.489234		17.770681		4.49917
8.493242		17.774688		4.503167
8.49728		17.778706		4.507179
8.501271		17.782699		4.511168
8.50523		17.78668		4.515169
8.509236		17.790688		4.519167
8.513283		17.7947		4.523169
8.517276		17.7987		4.527175
8.521257		17.802692		4.531163
8.525241		17.806684		4.535165
8.529275		17.810703		4.539163
8.533311		17.814719		4.543167
8.537277		17.818687		4.547185
8.541231		17.822679		4.551165
8.54528		17.826706		4.555159
8.549268		17.830697		4.55916
8.553237		17.834684		4.563161
8.557235		17.838687		4.567176
8.561295		17.842705		4.571165
8.565272		17.84669		4.575159
8.569265		17.850698		4.579155
8.573233		17.854682		4.583159
8.577311		17.858707		4.587166
8.581283		17.862693		4.591157
8.585259		17.866695		4.595169
8.589235		17.870682		4.599159
8.593287		17.874711		4.603153
8.597289		17.878711		4.607161
8.601238		17.882684		4.611155
8.605299		17.886709		4.615149
8.60927		17.890697		4.619148
8.613276		17.894701		4.623152
8.617233		17.898681		4.627161
8.621241		17.902689		4.63115
8.625282		17.906708		4.635151
8.629272		17.910699		4.639145
8.633236		17.914684		4.643151
8.637248		17.91869		4.647161
8.641247		17.922679		4.651153
8.645292		17.926707		4.655136
8.649291		17.930713		4.659143
8.653226		17.934674		4.663146
8.657236		17.938687		4.667156
8.661285		17.942701		4.67114
8.665279		17.946703		4.675145
8.669254		17.950692		4.679105
8.673291		17.954702		4.683142
8.677273		17.958699		4.687155
8.681233		17.962682		4.691137
8.685235		17.966687		4.695148
8.689316		17.970706		4.699142
8.693294		17.9747		4.703142
8.697267		17.97869		4.707147
8.701249		17.982679		4.71114
8.705268		17.986704		4.715138
8.709232		17.990682		4.719141
8.713289		17.994708		4.723139
8.717276		17.998701		4.727146
8.721254		18.002691		4.731133
8.725231		18.006682		4.735134
8.729283		18.01071		4.739135
8.733275		18.014701		4.743131
8.737233		18.018682		4.747153
8.741235		18.022687		4.751136
8.745283		18.026709		4.755135
8.749272		18.030699		4.759129
8.753235		18.034683		4.76313
8.757234		18.038686		4.767141
8.761284		18.042704		4.771141
8.765288		18.046697		4.775129
8.769229		18.05068		4.779124
8.773287		18.054712		4.783127
8.777276		18.058702		4.787136
8.781236		18.062683		4.791132
8.785295		18.06671		4.795137
8.789265		18.070697		4.79913
8.793241		18.074686		4.80313
8.797242		18.078689		4.807139
8.801283		18.082709		4.811126
8.805247		18.086677		4.815125
8.809268		18.090704		4.819128
8.813234		18.094683		4.823133
8.817284		18.098707		4.827135
8.821244		18.102683		4.831123
8.825247		18.10669		4.835123
8.82928		18.110705		4.83912
8.833276		18.114702		4.843123
8.837233		18.118682		4.847138
8.841246		18.122691		4.851123
8.845284		18.12671		4.855122
8.849276		18.1307		4.859124
8.853248		18.134688		4.86312
8.857281		18.138702		4.867129
8.861274		18.142699		4.871117
8.865255		18.146692		4.875122
8.869292		18.150698		4.879117
8.873249		18.154681		4.883118
8.877301		18.15871		4.887122
8.881228		18.162679		4.891112
8.885304		18.16671		4.895121
8.889245		18.170681		4.899114
8.893268		18.174704		4.903114
8.89731		18.178698		4.907123
8.901251		18.182681		4.911113
8.905268		18.186704		4.915112
8.909234		18.190684		4.919112
8.913283		18.194709		4.923111
8.917275		18.198701		4.927116
8.921292		18.202701		4.931114
8.925286		18.206699		4.935107
8.929273		18.2107		4.939107
8.933276		18.2147		4.943103
8.937233		18.21868		4.947124
8.941237		18.222689		4.951105
8.945305		18.226711		4.955105
8.949251		18.230681		4.959104
8.953299		18.234711		4.963105
8.95723		18.238681		4.967113
8.961284		18.242711		4.971102
8.965277		18.246701		4.975109
8.969237		18.250685		4.979102
8.973237		18.254689		4.983105
8.977283		18.258708		4.987109
8.981276		18.262702		4.991101
8.985236		18.266684		4.995103
8.989238		18.270689		4.999098
8.993283		18.274709		5.0031
8.997263		18.278692		5.007107
9.001241		18.282687		5.0111
9.005236		18.286688		5.015096
9.009285		18.29071		5.019092
9.013275		18.294702		5.023097
9.017235		18.298684		5.027109
9.021238		18.302689		5.031096
9.025213		18.306662		5.0351
9.029272		18.3107		5.039096
9.033273		18.314699		5.043091
9.037239		18.318687		5.047103
9.041286		18.322708		5.051093
9.045274		18.326699		5.055093
9.049275		18.330702		5.05909
9.053238		18.334684		5.063111
9.057237		18.338688		5.067101
9.061284		18.342705		5.071102
9.065262		18.346683		5.075087
9.069269		18.350705		5.079104
9.073235		18.354685		5.083087
9.077286		18.358702		5.087096
9.081282		18.362706		5.091086
9.085259		18.366695		5.095092
9.089233		18.370684		5.099081
9.093282		18.374714		5.103082
9.097288		18.378714		5.107092
9.101246		18.382687		5.111084
9.10524		18.38669		5.115083
9.109287		18.390703		5.119083
9.113279		18.394704		5.123083
9.117258		18.398695		5.127089
9.121232		18.402684		5.131081
9.125284		18.40671		5.135066
9.129276		18.410701		5.139082
9.133246		18.414689		5.143075
9.137298		18.418709		5.147094
9.141275		18.422701		5.151072
9.145278		18.426704		5.155077
9.149242		18.430686		5.159076
9.153248		18.434694		5.163071
9.157283		18.438709		5.167082
9.161275		18.442701		5.171074
9.165235		18.446684		5.175072
9.169239		18.45069		5.179037
9.173286		18.454711		5.183067
9.177276		18.458701		5.187081
9.181237		18.462685		5.191073
9.185238		18.466689		5.195072
9.189289		18.470712		5.199066
9.193247		18.474683		5.203059
9.197273		18.478711		5.207075
9.201291		18.482702		5.211068
9.205275		18.4867		5.215063
9.209274		18.490702		5.219066
9.213237		18.494686		5.223065
9.217238		18.49869		5.22707
9.221286		18.502712		5.231062
9.225278		18.506702		5.235062
9.229242		18.510686		5.239063
9.233298		18.514709		5.243059
9.23727		18.518697		5.247074
9.241276		18.522701		5.25106
9.245237		18.526685		5.255058
9.249238		18.53069		5.259059
9.25329		18.534709		5.263057
9.257294		18.538702		5.267066
9.261259		18.542694		5.271056
9.265235		18.546686		5.275056
9.269286		18.550713		5.279053
9.273279		18.554703		5.283054
9.277237		18.558685		5.287063
9.281244		18.562692		5.291057
9.285287		18.566711		5.295063
9.289274		18.570701		5.299051
9.293237		18.574686		5.303052
9.2973		18.578711		5.307054
9.301276		18.582701		5.311048
9.30528		18.586702		5.315049
9.309241		18.590688		5.319048
9.313239		18.594689		5.32305
9.317288		18.598704		5.32706
9.32128		18.602705		5.331052
9.325261		18.606696		5.335046
9.329247		18.610689		5.33905
9.333283		18.61471		5.343052
9.33728		18.618702		5.347071
9.341263		18.622685		5.351049
9.345281		18.626703		5.355045
9.349273		18.6307		5.359042
9.353274		18.634694		5.363044
9.357273		18.638697		5.367053
9.361263		18.642689		5.371047
9.365271		18.646697		5.375044
9.377291		18.650707		5.379047
9.377306		18.654681		5.383043
9.377313		18.658708		5.387054
9.38129		18.662704		5.391041
9.385309		18.666707		5.395049
9.389252		18.670688		5.399042
9.393296		18.674706		5.403038
9.397249		18.678668		5.407044
9.401298		18.682707		5.411029
9.4053		18.686713		5.415034
9.409252		18.690679		5.41903
9.41326		18.69469		5.423036
9.417301		18.698713		5.427041
9.421289		18.702701		5.431034
9.425279		18.706703		5.435032
9.429215		18.710664		5.439029
9.433243		18.714692		5.443031
9.437285		18.718711		5.447049
9.441278		18.722704		5.451033
9.445236		18.726685		5.455028
9.449244		18.730693		5.459026
9.453284		18.734701		5.463023
9.45727		18.738703		5.467036
9.461235		18.742685		5.471027
9.465288		18.746713		5.475026
9.469277		18.750703		5.479026
9.473294		18.754704		5.483026
9.477234		18.758683		5.487034
9.481241		18.762661		5.491022
9.485258		18.766692		5.495027
9.489234		18.770685		5.499022
9.493286		18.774712		5.503022
9.497271		18.778703		5.50703
9.501237		18.782687		5.51102
9.50524		18.786692		5.515016
9.509289		18.790713		5.519019
9.513257		18.794686		5.523015
9.517268		18.798705		5.527026
9.521234		18.802685		5.531017
9.525286		18.806712		5.535017
9.529214		18.810664		5.539015
9.533249		18.814694		5.543014
9.537283		18.81871		5.547035
9.541276		18.822704		5.551014
9.545294		18.826704		5.555014
9.549233		18.830683		5.559012
9.553287		18.834713		5.563012
9.557276		18.838703		5.56702
9.561243		18.842688		5.571015
9.565248		18.846695		5.575073
9.569283		18.850709		5.57902
9.573279		18.854705		5.583008
9.577297		18.858705		5.587021
9.581234		18.862684		5.591016
9.58529		18.866712		5.595018
9.589279		18.870705		5.599008
9.593259		18.874702		5.603009
9.597244		18.878695		5.607017
9.601281		18.882713		5.611003
9.605231		18.886682		5.615008
9.609251		18.890696		5.619003
9.613285		18.89471		5.623003
9.617298		18.898705		5.627013
9.621295		18.902704		5.631007
9.625233		18.906684		5.635003
9.629286		18.910712		5.638998
9.633279		18.914705		5.643001
9.637297		18.918705		5.647021
9.641234		18.922684		5.651004
9.64529		18.926713		5.655
9.649284		18.930714		5.658998
9.653238		18.934685		5.662994
9.657285		18.938707		5.667004
9.661281		18.942705		5.671
9.665281		18.946705		5.675003
9.669294		18.950705		5.678953
9.673234		18.954683		5.682996
9.677227		18.958664		5.687005
9.681236		18.962685		5.690983
9.68524		18.966692		5.695002
9.689292		18.970712		5.698996
9.693237		18.974685		5.702994
9.697265		18.9787		5.707004
9.701276		18.982708		5.710991
9.705282		18.986707		5.714991
9.709237		18.990686		5.718987
9.713245		18.994693		5.72299
9.717292		18.998708		5.726998
9.72128		19.002706		5.730989
9.725261		19.006698		5.734989
9.72926		19.010682		5.738986
9.733287		19.014714		5.742988
9.737249		19.018689		5.746996
9.741241		19.022691		5.750985
9.745287		19.026713		5.754986
9.749279		19.030706		5.758988
9.753241		19.034688		5.762985
9.75724		19.038692		5.766991
9.761287		19.042714		5.770983
9.765286		19.0467		5.774981
9.769249		19.050679		5.778981
9.773291		19.054718		5.782981
9.777259		19.058696		5.78699
9.781255		19.062681		5.790975
9.785287		19.066714		5.794991
9.789244		19.070686		5.798978
9.793284		19.07471		5.802977
9.797282		19.078707		5.806992
9.801237		19.082687		5.810981
9.805243		19.086694		5.814975
9.809288		19.090713		5.818974
9.813284		19.094707		5.822978
9.817248		19.098692		5.826982
9.821243		19.102692		5.830971
9.825287		19.106713		5.834975
9.829217		19.110666		5.83897
9.833245		19.114694		5.84297
9.837275		19.118697		5.846987
9.841269		19.122704		5.850968
9.845238		19.126689		5.854969
9.849263		19.130698		5.858971
9.853279		19.134704		5.862972
9.857285		19.138704		5.866976
9.861279		19.142705		5.870968
9.865297		19.146706		5.874968
9.869254		19.150682		5.878965
9.873263		19.154694		5.882966
9.877308		19.158717		5.886974
9.881235		19.162665		5.890967
9.885264		19.166694		5.894971
9.889274		19.170699		5.898964
9.893286		19.174712		5.902961
9.897254		19.178684		5.90697
9.90131		19.182718		5.910962
9.905291		19.186704		5.914961
9.909265		19.190691		5.918962
9.913264		19.194693		5.922962
9.917275		19.19871		5.92696
9.921237		19.202687		5.930959
9.925292		19.206716		5.934957
9.929217		19.210667		5.938956
9.933241		19.214693		5.942966
9.937291		19.218716		5.946962
9.941256		19.222685		5.950962
9.945276		19.226709		5.954951
9.949253		19.230694		5.958954
9.953305		19.234712		5.962957
9.957281		19.238706		5.966955
9.961283		19.242705		5.970945
9.965298		19.246707		5.97495
9.969285		19.250701		5.978948
9.973304		19.254711		5.982965
9.977233		19.258684		5.986949
9.981259		19.262681		5.990951
9.985248		19.266691		5.994949
9.989302		19.270713		5.998955
9.993276		19.274702		6.002955
9.997274		19.278701		6.006947
10.001251		19.282693		6.010947
10.005295		19.286714		6.014949
10.009296		19.290703		6.01895
10.013272		19.294696		6.022954
10.017302		19.298712		6.026933
10.0213		19.302705		6.030958
10.025283		19.306707		6.03494
10.029219		19.310667		6.038938
10.033305		19.314716		6.042949
10.037281		19.318706		6.046951
10.041284		19.322706		6.050946
10.045252		19.326694		6.054943
10.049239		19.33069		6.058925
10.05329		19.334716		6.062957
10.057274		19.338707		6.066937
10.061224		19.342666		6.070935
10.065291		19.346714		6.07494
10.069279		19.350704		6.078936
10.073256		19.354695		6.082945
10.077303		19.358715		6.086938
10.08126		19.362685		6.090927
10.085242		19.366691		6.094949
10.089243		19.370695		6.098937
10.093297		19.374721		6.102943
10.097289		19.378714		6.106939
10.101246		19.382692		6.110934
10.105244		19.386695		6.114935
10.109284		19.390715		6.118935
10.113282		19.394708		6.122945
10.117246		19.398691		6.126934
10.12128		19.40271		6.130916
10.12525		19.406683		6.134929
10.129253		19.410673		6.138943
10.13327		19.414707		6.142942
10.137242		19.418691		6.146951
10.141289		19.422715		6.150922
10.145286		19.426709		6.154944
10.14925		19.430692		6.15893
10.153238		19.434689		6.162949
10.157283		19.438715		6.16693
10.161281		19.442707		6.170939
10.165241		19.44669		6.174927
10.16925		19.450698		6.178896
10.173287		19.454705		6.182931
10.177286		19.458713		6.186929
10.181257		19.462683		6.190922
10.185278		19.466705		6.194927
10.189247		19.47069		6.19892
10.193251		19.474698		6.202934
10.19729		19.478716		6.206915
10.201256		19.482686		6.210917
10.205274		19.48671		6.214916
10.209239		19.49069		6.218913
10.21329		19.494716		6.222929
10.217281		19.498707		6.22692
10.221248		19.502693		6.230912
10.225282		19.506708		6.234913
10.229217		19.510667		6.238914
10.2333		19.514715		6.242922
10.23728		19.518706		6.246919
10.241282		19.522708		6.250916
10.245252		19.526694		6.254912
10.249279		19.530707		6.258908
10.253284		19.53471		6.26292
10.257263		19.538687		6.266914
10.261284		19.542713		6.270909
10.265295		19.546708		6.274913
10.269283		19.550707		6.278913
10.273254		19.554696		6.282918
10.277243		19.558694		6.28691
10.281257		19.562684		6.29091
10.285239		19.566689		6.294937
10.289248		19.570698		6.298909
10.293292		19.574716		6.30294
10.29728		19.578707		6.306901
10.301291		19.582702		6.310897
10.305284		19.586708		6.314896
10.309235		19.590683		6.318905
10.313248		19.594698		6.322907
10.317291		19.598717		6.326898
10.321244		19.602688		6.330899
10.325276		19.606707		6.334894
10.32926		19.610687		6.338899
10.33324		19.61469		6.342908
10.337244		19.618696		6.346907
10.341276		19.622701		6.350902
10.345287		19.626709		6.354883
10.349237		19.630683		6.358902
10.35329		19.634717		6.362896
10.357299		19.638708		6.366888
10.36126		19.642692		6.370896
10.365287		19.646711		6.374895
10.369246		19.650692		6.378895
10.373258		19.654701		6.382901
10.377278		19.658695		6.386882
10.381225		19.662666		6.3909
10.385277		19.666703		6.394892
10.38925		19.670688		6.398886
10.39331		19.674718		6.402901
10.397244		19.67869		6.406891
10.401293		19.682718		6.410901
10.405281		19.686707		6.414883
10.409245		19.690692		6.418872
10.413244		19.694695		6.422902
10.417291		19.698716		6.426882
10.421238		19.702687		6.43088
10.425247		19.706697		6.434883
10.429259		19.710686		6.438887
10.43324		19.714691		6.442889
10.437245		19.718697		6.446889
10.441292		19.722717		6.450878
10.445283		19.726709		6.454877
10.44927		19.730698		6.458877
10.453264		19.734706		6.462889
10.457286		19.738711		6.466872
10.461298		19.742708		6.470883
10.46527		19.746689		6.47487
10.46929		19.750711		6.478882
10.473273		19.754706		6.482885
10.477242		19.758692		6.486875
10.481261		19.762687		6.490876
10.485236		19.766684		6.494882
10.48929		19.770717		6.498875
10.493283		19.774709		6.502887
10.497243		19.778692		6.506871
10.501249		19.782698		6.510879
10.50529		19.786717		6.51487
10.509279		19.790706		6.518862
10.513293		19.794709		6.522873
10.517233		19.798684		6.526873
10.521293		19.802719		6.530869
10.525322		19.806713		6.534867
10.529226		19.810667		6.538865
10.533287		19.814713		6.54288
10.537281		19.818709		6.546871
10.541238		19.822685		6.550866
10.545291		19.826718		6.554875
10.549283		19.830709		6.558872
10.553253		19.834694		6.562873
10.557245		19.838697		6.566863
10.561291		19.842717		6.570848
10.565281		19.846711		6.574865
10.569275		19.85069		6.578859
10.573306		19.854716		6.582873
10.577285		19.858708		6.586859
10.581284		19.862709		6.590864
10.585249		19.866694		6.594864
10.589245		19.870697		6.598858
10.593296		19.874723		6.602863
10.597287		19.878714		6.606862
10.60131		19.882718		6.610859
10.605266		19.886691		6.614865
10.609289		19.890715		6.618858
10.613265		19.894701		6.622866
10.617241		19.898692		6.626853
10.621288		19.902717		6.63085
10.625303		19.90671		6.634855
10.629296		19.910705		6.638856
10.633237		19.914688		6.642859
10.637295		19.91872		6.646863
10.641285		19.92271		6.650849
10.64524		19.92669		6.65485
10.649254		19.930701		6.658847
10.653293		19.934718		6.662868
10.657302		19.938709		6.666846
10.661272		19.942694		6.670845
10.665285		19.946718		6.67484
10.669292		19.950711		6.678804
10.673256		19.954699		6.682854
10.677265		19.958687		6.686846
10.681293		19.962718		6.690842
10.685254		19.966694		6.694857
10.689289		19.970711		6.698842
10.693284		19.97471		6.702851
10.697273		19.978701		6.706841
10.701243		19.982694		6.710846
10.705296		19.986718		6.714841
10.709283		19.990709		6.71884
10.713251		19.994696		6.722847
10.717277		19.998711		6.726839
10.721248		20.002689		6.730834
10.725306		20.006716		6.73484
10.729264		20.010688		6.738832
10.733258		20.014706		6.742851
10.737244		20.018695		6.74685
10.741293		20.022718		6.75084
10.745286		20.026711		6.754835
10.749245		20.030693		6.758833
10.75326		20.034703		6.762842
10.757293		20.038715		6.766841
10.761283		20.042708		6.77083
10.765305		20.046711		6.774833
10.76929		20.050701		6.778825
10.773276		20.054697		6.782837
10.777254		20.058696		6.786825
10.781258		20.062684		6.790835
10.78525		20.066696		6.794833
10.789284		20.070709		6.79883
10.79329		20.07471		6.802833
10.797262		20.078702		6.806834
10.801244		20.082695		6.810824
10.80529		20.086713		6.81483
10.809248		20.090695		6.81883
10.813347		20.094724		6.822841
10.817278		20.098705		6.826825
10.821293		20.102718		6.830822
10.825255		20.106681		6.834818
10.82923		20.110673		6.838826
10.833251		20.1147		6.842836
10.837305		20.118725		6.846833
10.841258		20.122677		6.850821
10.845265		20.12669		6.854822
10.849249		20.130698		6.858818
10.853289		20.134718		6.862834
10.857293		20.138715		6.866816
10.861255		20.142697		6.870823
10.865244		20.146695		6.874818
10.86927		20.150704		6.878823
10.873255		20.154703		6.882832
10.877264		20.158705		6.886817
10.881282		20.162689		6.890819
10.885238		20.166676		6.89483
10.889296		20.17072		6.89882
10.893283		20.174708		6.902826
10.897236		20.178686		6.906817
10.901331		20.182741		6.910838
10.905268		20.186698		6.914819
10.909296		20.190709		6.918833
10.91327		20.19469		6.922823
10.917299		20.198717		6.926813
10.921243		20.202693		6.930815
10.925298		20.206721		6.934815
10.92922		20.21067		6.938811
10.933253		20.2147		6.942819
10.937291		20.218715		6.94682
10.941239		20.222688		6.95081
10.945292		20.226717		6.954811
10.949284		20.230711		6.958807
10.95325		20.234696		6.962819
10.957286		20.238712		6.96681
10.961285		20.242711		6.970809
10.965247		20.246694		6.974806
10.969251		20.250701		6.978807
10.973294		20.25472		6.982816
10.977284		20.25871		6.986809
10.981278		20.26269		6.990805
10.985283		20.266708		6.994812
10.989247		20.270696		6.998805
10.993246		20.274698		7.002812
10.997267		20.278703		7.006804
11.001255		20.282704		7.010804
11.005247		20.286699		7.014798
11.009297		20.290721		7.018805
11.013245		20.294692		7.022825
11.017247		20.298699		7.026799
11.021285		20.302717		7.030797
11.025243		20.306693		7.034799
11.02926		20.310687		7.038797
11.033254		20.314697		7.042806
11.037246		20.318698		7.046797
11.041293		20.322718		7.050798
11.045243		20.326692		7.054794
11.049245		20.330697		7.058795
11.05324		20.334692		7.062802
